The Lithua,-84.50775732763854,-92.3491816388341,-98.86980992135574,P
Operating ,-89.21410911543927,-95.1768143863156,-104.8497384889478,P
Galeria Po,-83.11013882401038,-85.03057174456396,-77.77425790620008,T
It is plan,-56.13362393748301,-58.6226690815381,-48.18568384385415,T
The Compan,-19.675893535013575,-20.28933116203157,-18.889219302900226,T
The most i,-35.95742205270177,-39.176357544399885,-33.85406942812473,T
The OMX He,-51.83291065868412,-48.27480344739521,-52.77170033480111,N
The total ,-19.806579975505866,-20.40299048050409,-17.737855799073795,T
The purpos,-64.62729124805927,-68.96745561237425,-70.43738277692658,P
A few empl,-51.386954189221214,-53.226771386651194,-44.193708668734544,T
The number,-44.464524697665865,-43.63465125765602,-38.685762864946,T
CapMan mad,-33.35111610772094,-33.33869651516462,-28.26308900823897,T
Ahlstrom C,-110.91828101647198,-110.31110057382756,-90.76441155957542,T
CapMan Plc,-126.90713851836,-125.70061412153031,-107.98277415352014,T
Global Mar,-101.56368395201183,-107.11896938871318,-90.04523850067653,T
Insurer Ax,-67.36760680705486,-63.767182930213416,-66.81883367138816,N
All reprod,-27.61612130015927,-28.0808539811823,-24.60674030366694,T
As an alte,-58.27071601658221,-60.07726235159107,-51.84765414135062,T
I am looki,-61.34335243712388,-66.99402692473078,-66.18579041489792,P
The compan,-32.44769702052863,-36.83575778542694,-38.0939454577323,P
Also Lemmi,-35.092055900498316,-36.704555454058756,-42.49966258242579,P
ALEXANDRIA,-56.749810076906826,-59.02813418964626,-51.55661561951646,T
Kesko Agro,-105.85120282552732,-111.49321230409939,-117.01516597164958,P
`` BasWare,-48.895633166715015,-55.53815764353206,-54.236301142688006,P
In the sec,-43.56108627387463,-46.222296768696694,-54.578144914725925,P
`` Small f,-69.20815644045233,-62.4172562132644,-67.01909292886879,N
With this ,-41.618888833611095,-47.3834123363013,-36.03262080317754,T
Each year ,-37.1540955545461,-39.14510500089578,-34.55121318836916,T
As a condi,-68.92124567540479,-73.78126466347365,-63.64150546573378,T
At the end,-60.07130742275925,-65.07563531426364,-66.30810252539635,P
Operating ,-28.58029368510321,-25.922275666667684,-32.857491818144865,N
Operators ,-77.15949627142264,-81.41068516193698,-69.48777113365408,T
Teleste 's,-157.83092596677122,-172.73543453816734,-144.1459864702429,T
Operating ,-39.955128732857716,-37.27386693691883,-47.09454627716904,N
Finnish me,-74.96149662881822,-81.9057891775344,-90.26807143123521,P
The compan,-40.38592849241191,-44.76035534803248,-34.766676337557556,T
Depending ,-50.97603523043059,-51.850046476547455,-47.519901428981505,T
Finnish br,-101.4586156614909,-109.10513898465187,-117.3710083177196,P
AffectoGen,-41.28215557989178,-45.274117831471784,-38.19399698203066,T
Stichting ,-53.8659261034894,-51.28469104332207,-43.701797689046124,T
Profit aft,-19.159952810580812,-17.531310855620077,-19.909104890006756,N
The planne,-105.75533431696056,-117.41679942880427,-107.36878586600332,P
The import,-38.69941590985643,-40.92159699799305,-35.93385290860085,T
`` The pur,-61.71407791585449,-73.3757995553655,-61.93420542321631,P
Following ,-56.389344388664476,-59.31512229954418,-50.47006042146156,T
Uponor mad,-21.780985979980258,-24.01433721995997,-26.15858689330295,P
Finnish Ba,-56.106036123646504,-57.611321766319826,-67.52484163983088,P
About Dopp,-43.27861060944125,-44.012639451351355,-39.39070389935742,T
The order ,-86.25486646612622,-91.53606214637487,-80.0741307334655,T
The share ,-65.54228443518952,-66.02825206613333,-54.7015773269765,T
Operating ,-26.360550244231643,-29.5370471486279,-34.50515094339916,P
In 2009  i,-23.963295424345457,-25.22715844990883,-22.808873518339407,T
Equipment ,-59.6945165851293,-62.70802947828585,-56.38736106383916,T
ABN Amro C,-92.74742838800329,-95.52091775445943,-90.0052794509934,T
The divest,-49.3173262689897,-55.243944555728,-43.67850920753251,T
New Chairm,-64.98497900638728,-67.21717047604498,-60.160694264051344,T
The compan,-165.59984180071092,-173.51594025767145,-150.29044033336754,T
Significan,-101.64684292889756,-116.19142605332597,-105.15146053033502,P
Ixonos wil,-42.63208229684079,-43.91578428534954,-41.03904714313114,T
CF2 Pty Lt,-53.56867458002147,-53.23565426022878,-50.21210279241153,T
Elisa Corp,-31.411720639686816,-33.44405703082244,-25.253056184542782,T
The fair v,-45.98013281546608,-46.69026515574135,-39.19835673245258,T
The connec,-64.83737241304999,-68.2194003002091,-60.89432942035016,T
Therefore ,-27.672651441049023,-26.38482130056893,-27.269777964177923,N
Operating ,-48.27713283553762,-43.464386168041955,-55.80701821701048,N
CapMan has,-156.4514075038825,-163.8689994281768,-134.9100611589785,T
In January,-32.99499581265702,-35.65710278908529,-42.7687749597505,P
hu will of,-32.7785969149496,-36.04674671626683,-30.760418178025528,T
The major ,-99.98784354488981,-104.1254907349047,-88.42108155917171,T
The compan,-65.228610335467,-61.79254398264874,-74.82005027319272,N
Upon compl,-32.55033826296863,-36.04674671626683,-26.641652042650954,T
The event ,-46.24902507501095,-45.39893381247125,-38.81121603727,T
EQ Bank fo,-58.45418704921411,-61.13945987167291,-63.97742328719181,P
The Diamet,-40.77675440133948,-43.607174343243194,-39.0907013425176,T
The compan,-132.26546584477077,-137.20604833195404,-130.0202343727199,T
Pretax pro,-17.713033827644487,-17.212857124501543,-20.6022520705667,N
The Lemmin,-115.6402238858642,-125.27240947287932,-104.30319603386997,T
Incap Corp,-132.90834204285446,-128.27256038185922,-118.3834262695329,T
However  s,-79.81702934807404,-81.74041997137101,-80.34780638494593,P
The price ,-24.43806746981133,-22.60021505784031,-23.459337850829396,N
In a relea,-136.93983691479363,-148.00882413998374,-143.06460954315608,P
It would b,-52.60432655319354,-54.19185228269479,-51.02144336369223,T
Danske Ban,-38.47176660884559,-42.416303307254935,-37.640919125253035,T
High winds,-50.39293110880671,-50.87991989776777,-49.73403651574244,T
Strongest ,-46.03391192298393,-54.88499946325472,-51.12304170921373,P
Furthermor,-84.3617528218088,-78.90974275288887,-80.45028699847472,N
The energy,-60.500673522592976,-61.97542346098536,-54.99335506507783,T
Operating ,-45.33749696065986,-50.44053613251238,-63.07899352424811,P
Aspocomp G,-57.34022161786249,-59.14221011692914,-50.50506592993084,T
Finnish fo,-45.16360661374563,-47.81964910307622,-44.88147372318682,T
Finnish si,-75.24529461008326,-79.55790633091158,-74.80123983898558,T
`` These t,-130.33908147919132,-138.52845651031487,-124.9246009311858,T
It also sa,-51.70801185879939,-55.91723779824379,-67.7197687507031,P
Net sales ,-22.851437908927323,-20.59104346007132,-25.391841381303625,N
As a conse,-52.72368707876745,-52.671679366995825,-51.2846339281536,T
Finnish fo,-96.86410892019045,-100.94435523801934,-93.88563988944843,T
Other pote,-77.40350328037175,-85.92154466845382,-70.75805841441252,T
The size o,-41.4868511402132,-44.01263945135136,-39.00846324428063,T
Thus the m,-59.5054090302342,-63.47950085776163,-57.70095952708458,T
The new te,-55.329952813149646,-65.89541463606267,-60.952932347255526,P
The dismis,-62.27923916441824,-55.56239828684654,-58.95286049915576,N
The shares,-102.18108460683747,-100.73340460019816,-82.85977845221014,T
All rights,-18.502401966787517,-18.72866688497788,-15.092687042166446,T
Production,-79.31043961189219,-78.3488103090687,-83.41888635619392,N
The execut,-109.04934165552528,-117.93701266887366,-107.14016941613009,T
Sales are ,-27.365801892397634,-30.944487305586303,-30.94882576560867,P
Cash flow ,-50.33447988367524,-48.854563713466064,-58.250249534102444,N
The Dutch ,-71.46618509663374,-80.91341250457569,-77.37753766680926,P
The 50-50 ,-101.55682780135342,-111.23908095648463,-96.59246281074317,T
Nokia - th,-113.72228415684907,-132.29013188527543,-123.89192560646606,P
Altogether,-52.877837758594715,-51.97853218643589,-43.827962758658344,T
MegaFon 's,-90.88941552824207,-99.46014113307655,-91.85780631655322,P
The air tr,-32.252503819052826,-30.035479541862667,-30.736403301821657,N
Net intere,-19.72006475332671,-21.649522899248822,-21.562217865943516,P
The firm i,-40.673075971864634,-39.56998819486105,-33.514201602502375,T
The adjust,-69.49583851290411,-68.1979997290567,-62.546866073153666,T
They both ,-39.15894823923486,-40.56265190551977,-38.48968063961405,T
Investment,-38.154745482362586,-41.718559708013316,-37.14057710410769,T
The two co,-59.545162077565536,-63.72066291457852,-59.64042945251048,P
Uponor mai,-26.517509011491164,-26.69455962006241,-26.216178216101042,T
According ,-115.22252177795067,-122.31200635820446,-118.1484993176343,P
Finnish ba,-88.62425704280561,-88.1479665330504,-82.6994816740851,T
Unbelievab,-145.17354561097446,-146.93518249734538,-137.7063287095708,T
The compan,-102.3003480276643,-105.62956813168097,-92.85939126404993,T
The works ,-108.60547013362732,-107.11117267260519,-98.60518931051075,T
At some po,-57.92253033772865,-57.32338609740784,-54.57294134682145,T
Sales incr,-37.99452230141391,-47.74947136457472,-45.40532598543989,P
( ADPnews ,-64.81378014053954,-65.58044667447574,-74.17234022815005,P
Sales rose,-55.44239333651839,-62.9338141026008,-69.93926938157898,P
The phones,-41.52684316077071,-46.63142465571842,-42.02550339200799,P
The soluti,-47.84088515618108,-47.81964910307622,-43.689529494726486,T
In additio,-63.484571338499954,-66.69392233228044,-56.20167965608969,T
15 Decembe,-69.66116751942505,-79.66854390367024,-73.13069041873948,P
STOCKMANN ,-120.33910050815264,-122.17528612152834,-107.72473599503941,T
Westpac Ba,-45.79781125867212,-46.08137831879915,-41.578256749884865,T
Nordic ban,-120.77552360393506,-114.57063312828127,-120.79468645900349,N
Pretax los,-28.19980809247076,-26.687872939098437,-36.89859186584815,N
Finnish fi,-33.35190299120653,-38.25015428554265,-39.09636453856669,P
The busine,-29.66476753986847,-33.52952342161457,-30.745195028518044,P
Rautaruukk,-44.811630190588446,-48.24086256815252,-44.022706835450855,T
Furthermor,-99.99490986568782,-104.45091313533933,-91.20765838272884,T
Citigroup ,-58.306982517838065,-61.247544220542565,-54.38511330543538,T
Ragutis  w,-69.85296892596625,-79.40382730991229,-79.9650230632947,P
`` Each ye,-157.66181119853871,-163.48552629108335,-151.27655892224726,T
Marathon e,-43.24005337179159,-44.39071496644246,-39.187894958617555,T
26 January,-71.65692028576049,-79.98726862149614,-86.43532778853886,P
Ruukki has,-63.307144806294104,-73.90604326498858,-66.35308052067944,P
Operating ,-30.32949353991247,-27.406312312560512,-34.9369333598247,N
Veracel is,-53.570984939154656,-51.41891639850048,-49.7648081744092,T
The compan,-41.634875324665515,-41.35403875386017,-55.10139906902694,N
The compan,-77.30665404883848,-87.3551228159735,-73.06942170202703,T
According ,-138.63411915197247,-138.70827750012143,-138.71892931692668,P
The firm ',-31.500516138469948,-35.353599535706884,-29.406410294206022,T
Kalnapilio,-105.35334283623523,-118.26227535377154,-123.25546832172296,P
Net sales ,-15.989010374162063,-17.533199430307945,-17.123003882663117,P
Finnish bu,-63.374875257138385,-66.24792197644248,-72.94682142825856,P
At the sam,-55.510921439413146,-63.152963008243134,-56.14826373238435,P
` Very rec,-95.45984170897425,-101.04239992240655,-102.78763700606113,P
Net sales ,-78.90814344287303,-72.45813954570718,-81.36106451785669,N
Tyrv+ñinen,-26.229826939039384,-26.289094511954243,-24.201275195558775,T
Alpina Spo,-135.02683477131725,-134.6977303319727,-126.06571711531535,T
Cargotec ',-128.25837113571228,-140.02045854904716,-123.56995142578681,T
The compan,-35.572262165925586,-35.83430924521248,-35.1235309921626,T
Handelsban,-51.89250275588637,-56.44791736005393,-54.0707423372798,P
Through th,-171.52669306871024,-177.790336228153,-158.53856069371852,T
Salonen ad,-62.64465358541038,-60.01936094046603,-63.62561759330054,N
The follow,-113.52476144622,-114.77696081523939,-101.97127514198702,T
Therefore ,-27.61612130015927,-28.0808539811823,-22.750442313301313,T
A huge iss,-35.34354627241114,-34.79398374777147,-32.83985971970536,T
In future ,-75.74735696534641,-75.75842735603308,-66.65254293166674,T
Operating ,-36.37824911075516,-34.845222898964536,-48.188750717382725,N
The share ,-150.31820668009564,-150.91728519598936,-132.51247717895234,T
Finnair sa,-62.24194938898329,-57.64542025767783,-66.14473226498633,N
The use of,-104.61583652549426,-111.49319930727908,-98.01068219529763,T
Elcoteq 's,-62.278560901302896,-74.94749713981675,-54.54392829663105,T
Both opera,-56.47496543890469,-61.76240619955891,-72.19607859301395,P
BAWAG - Is,-33.551786803183084,-33.407689386651576,-27.492752188987897,T
And U.S. e,-61.976580042402546,-61.331066444594846,-60.61335555058607,T
L&T also a,-54.45679443492894,-55.06162299893405,-47.25591867378141,T
Finnish st,-76.64946830792556,-82.16048033142457,-90.44964866346932,P
There will,-43.070971244663006,-42.91402716268325,-43.626878657018736,N
- Cash flo,-39.510021542956345,-39.586693921709205,-39.019618746989984,T
Operating ,-32.218147373885635,-30.997796643856045,-38.18189033761893,N
Operating ,-24.702129396543178,-27.965580938541397,-30.49805391355804,P
In the fou,-36.33849499312624,-36.281094954620364,-41.955511020187956,N
The board ,-53.163209471913305,-56.1049726089271,-45.577484136834954,T
Choose fro,-98.57996581807802,-97.35317330633806,-94.01243942275259,T
EPS grew t,-13.184281972943305,-17.22458948820161,-17.99880715703075,P
The equipm,-135.98494699804476,-135.9662416574362,-125.76442652935367,T
Net cash f,-37.934933110536875,-36.09107327826096,-43.97141354106331,N
The three ,-67.65959779766011,-73.80408468128026,-72.3328537550671,P
At the end,-36.0315300248555,-33.52311676695192,-31.543199659702637,T
Brazilian ,-81.6708674774277,-89.92662423394077,-83.74754089744961,P
`` UPM 's ,-60.57088245694739,-71.555637834806,-70.9058852284744,P
( ADP News,-84.01073346866882,-83.90138601321894,-90.05559865263437,N
Thus the g,-43.17402140118765,-45.03203707913782,-40.403564577383726,T
Teollisuud,-115.22430767215424,-114.38391822712978,-106.46563060377498,T
The value ,-13.832693259661857,-16.089609555362625,-11.618684620130985,T
Comparable,-49.845283413291845,-47.99949633713094,-63.93467508178056,N
Net loss i,-19.939630785887285,-20.7531523533566,-25.21263995184591,P
According ,-76.9647617206624,-80.29033288663247,-71.3887534763266,T
EUR928 000,-84.47045394086302,-91.01720397410816,-99.91078485222158,P
The presen,-49.21427611246506,-49.58063691363751,-43.077271042412164,T
1 p.m. Cen,-106.33629276410215,-110.79779850697359,-97.9526663702221,T
Kaupthing ,-30.53543524242636,-31.77008059725077,-29.77025759758492,T
The fair v,-60.100524403086695,-64.16979163182839,-60.86402684577195,P
The buildi,-35.43055764940077,-35.64128160815867,-31.13511162746694,T
The Board ,-82.51594731904838,-85.47853021074928,-72.3811622916724,T
COPYRIGHT ,-84.74488123037257,-87.70122877963784,-80.0169744150754,T
The Group ,-61.45102153950482,-62.527521730055724,-54.87219066544371,T
The contra,-72.90963787159357,-76.13119781889449,-67.42174613080391,T
CapMan sai,-99.52498061416135,-102.21461330579184,-93.72220108179337,T
The compan,-60.68711067972062,-59.82714338071494,-51.73966657095025,T
The Finnis,-140.50402240772243,-155.90530742369614,-143.27901174903758,P
At 10.33 a,-52.477267675074636,-47.832970695116174,-51.61859986084894,N
Stora Enso,-43.72110232291455,-39.978072220777115,-50.72283222070824,N
The remain,-36.41810821530966,-35.57448946727558,-32.5568665279478,T
The compan,-20.340555772736064,-22.408049712034156,-21.104458481890905,P
The compan,-45.49384103371573,-41.82877428397504,-55.82831311205771,N
The natura,-72.49157078645811,-71.37605355940465,-68.274120903995,T
Among othe,-56.20261680896996,-54.00953072590083,-50.456686674963606,T
The Finlan,-25.250265148242363,-28.573677628234634,-23.19297771160673,T
Catalysts ,-67.87315537372,-67.79253462094854,-58.8715086443717,T
In Finland,-122.63405022069183,-115.90265418298976,-118.168321698212,N
Also  West,-31.64224429829865,-31.535887209749976,-27.821256255959934,T
`` Last ye,-58.486211176289416,-63.37718365773781,-66.13152635693402,P
The reduct,-41.30738265240165,-41.06820047218492,-39.804467810280286,T
The compan,-45.98570515766631,-47.940480300195354,-44.0850676291185,T
EUR 152.4 ,-19.72006475332671,-21.649522899248822,-21.562217865943516,P
Suominen C,-105.66075693973475,-115.77164503172419,-112.06022132261803,P
Danske Ban,-72.79321799371691,-80.06772711430406,-81.57105215577693,P
Operating ,-15.102902247389721,-18.207928734228812,-20.473175028291557,P
Elcoteq SE,-84.24898125682327,-86.34310529548466,-81.49103834995702,T
The contra,-60.23344346979457,-65.30762797116056,-54.94562179169746,T
HELSINKI T,-69.81019776309597,-62.75195979620197,-67.19669157078913,N
The OMX He,-43.73079223699084,-44.35196198014523,-45.06742504803135,P
Many of th,-86.27244429739018,-79.44765397210156,-88.06663762757742,N
At 12.01 p,-34.33684038532075,-30.893922714867227,-35.240021967330506,N
Tieto 's s,-63.34737021698648,-69.29661201772483,-55.557493782567214,T
Deliveries,-20.833929244152486,-24.822757443160818,-20.682294778240237,T
Vaahto Pul,-101.09717062509607,-111.42270005802247,-103.92139409110084,P
The shares,-84.04943700473565,-88.0002922475798,-76.1875155490736,T
Passenger-,-12.471716706526257,-16.377291627814405,-15.725209600909956,P
The webcas,-31.967666698733275,-32.95570426290851,-26.419141202525207,T
Operating ,-54.60757992565072,-54.21289130878365,-57.2829879233615,N
Saunalahti,-6.461943231348724,-7.718251712169931,-5.4713220448768665,T
The board ,-107.72262733582072,-110.10690494615916,-100.53112682497368,T
Finnair be,-87.35879419604073,-75.62405825834855,-90.26680163482007,N
Travel exp,-59.02114262639677,-58.93282400984193,-52.40615779498646,T
The transa,-37.54122809128083,-41.446625992529675,-41.06592260267698,P
Loudeye Co,-75.71663155881434,-79.76881197374972,-74.07538964069622,T
He is rest,-49.16833901727804,-51.285385005875945,-48.512045205913836,T
Based upon,-80.66511083870829,-92.07689501261355,-85.96574708546346,P
`` The cha,-71.04562974280198,-78.13832065211778,-72.07568540850612,P
The total ,-81.05886815929723,-82.80802935924345,-79.25663914619247,T
Operating ,-18.3609987854112,-15.668954863170539,-20.250031476977345,N
HK Ruokata,-40.5965358947423,-41.81541487401515,-37.287107415642545,T
For 2009  ,-43.43765312786984,-45.086518520754446,-43.04131680441874,T
Our custom,-72.46663413651511,-81.29657185516956,-68.68126392863905,T
( ADP News,-104.01482818128167,-111.30962085426293,-107.08337915546105,P
Operating ,-16.127406563904106,-15.499878533126605,-17.541981275875138,N
Finnish an,-40.26006945520574,-44.839665186490365,-40.224412595351055,T
Finnish me,-80.87128606964058,-88.15013757688395,-82.69347234980579,P
Operating ,-38.91490682559561,-39.29154388434382,-51.11994446979915,P
The curren,-47.31248170115112,-47.53787159858038,-53.10621530444616,P
SHARE REPU,-80.03436384278285,-78.43143411456678,-68.57168979915062,T
The Americ,-43.433532596672734,-48.887489733077565,-43.27468020585686,T
A total of,-121.5345914338228,-122.80739207146146,-114.14108480986859,T
Teleste an,-130.0923859967667,-142.32269648008665,-134.06841071463916,P
In August-,-35.02080594477276,-34.10671543864318,-38.76905656566118,N
The center,-120.28628588757525,-127.42498477744813,-104.92491500741585,T
The first ,-69.4005283330998,-70.27744127073655,-60.638602333320854,T
You need t,-38.94383685961791,-41.71005435835732,-36.260433508691136,T
EPS droppe,-16.767800911399412,-14.280150509035169,-19.25157012552612,N
Profit for,-20.694504176556492,-20.27549732652841,-24.763499780235087,N
Return on ,-27.647333633064733,-27.55980656802161,-32.38560444742777,N
The value ,-19.97343730660224,-22.01242839293819,-18.534502546536476,T
Vanhanen s,-114.35728798928689,-105.2103455793458,-113.57488840472885,N
Return on ,-41.61337365292298,-43.08612693008251,-47.66810117762505,P
Operating ,-26.463888514508703,-25.775672192475806,-30.35452016095923,N
That addre,-75.82867032122141,-76.45157453659301,-69.52437756856449,T
The scope ,-94.20827994182451,-98.07198545683684,-87.97438476981371,T
The airlin,-76.55905848896698,-84.95646377241025,-77.16762815349648,P
Water Trea,-122.94943782995065,-130.79383467581806,-110.16764930143023,T
Metsaliitt,-58.10280903917135,-61.071470768005014,-74.06531835428147,P
Nokia will,-75.02372854868658,-82.52034728679166,-68.42565210894766,T
CEO Erkki ,-20.551362272367474,-22.504904878035983,-21.98026175625854,P
Weber conv,-109.35268453545751,-110.39458701861096,-105.76083144793398,T
Also  a si,-30.99974085055746,-32.71454220609163,-26.273275198125997,T
Bilfinger ,-53.4759651819172,-54.564527567979965,-53.95015127033193,P
The compan,-27.231468250338782,-29.959971989354525,-23.281909366697516,T
Participan,-125.09444524500884,-120.84538640348347,-117.6613147960518,T
The maximu,-53.94085371049617,-52.245942133639474,-46.468767436592486,T
Addus ' se,-136.66258999206875,-133.5991180433046,-125.69009171140476,T
In a media,-82.037998176556,-74.80611614194258,-79.78877072448718,N
ALEXANDRIA,-76.09387953782112,-73.46421051270954,-68.01690458278709,T
Operating ,-47.676135631954025,-52.57727318801765,-66.72807960460777,P
`` Of cour,-142.34523741957574,-151.4929091814517,-136.80597194925232,T
We make av,-148.47556138293078,-144.6946216065222,-128.79423568676881,T
20 October,-85.8735686901477,-82.09176918729068,-92.02121177299955,N
Currently ,-48.447020959751384,-46.988099599657154,-43.97978179073382,T
Shareholde,-88.35188583907002,-84.1297851992258,-79.27102788364455,T
The shares,-56.31523641651075,-53.02355315998585,-46.19031263590809,T
Pre-tax pr,-17.713033827644487,-17.212857124501543,-20.6022520705667,N
In sales v,-30.836991645879827,-29.27467161381038,-31.00117093985758,N
cents The ,-134.68169285721692,-141.29593854382676,-123.02234542604775,T
The handse,-39.27267700456321,-41.255799086079726,-34.13458688729976,T
The share ,-65.54228443518952,-66.02825206613333,-54.7015773269765,T
Luxembourg,-107.0192763844495,-111.70118583401187,-103.85776884469186,T
1 February,-53.48041069156669,-60.897339670835414,-60.07038606860905,P
Operating ,-38.76677333942686,-36.93893913208904,-48.22924207873747,N
In the end,-28.134206015808232,-31.633948422926192,-30.354953069917364,P
Marimekko ,-25.824361830931217,-26.001412439502463,-23.978131644244566,T
Finnish si,-79.67362118431335,-83.14515734027103,-82.09826146371088,P
The compan,-73.05322534401246,-77.55750265653177,-67.32645568621348,T
Finnish Ba,-37.31839860583737,-32.52048828559761,-36.36796361478598,N
Finnish Fo,-89.93929156989076,-80.51415967787446,-86.80152371233518,N
`` After t,-92.8856771619954,-108.26435367739445,-85.2867752532212,T
LCS 's ser,-118.35137417535925,-131.70199805841875,-108.46744367163873,T
In Finland,-58.06195625527435,-62.64568634771171,-52.51608529496016,T
Von Koskul,-110.94347188141482,-116.65380867487707,-103.05754815011761,T
The increa,-24.203874082310534,-26.289094511954247,-23.55942130938638,T
Taking a c,-150.35616170344431,-147.2279712585251,-143.66668052718126,T
YIT 's Bal,-51.39420287366357,-49.30295547622624,-56.792808601449316,N
The fair v,-75.86118855453014,-80.90088594846465,-77.72082123132287,P
In additio,-104.64704074154953,-113.64198088240038,-95.89194221473151,T
`` Our cus,-76.34798751888702,-80.66404929642604,-76.41481142891047,P
11 August ,-100.01912597952223,-98.89451423997102,-115.3729746806417,N
Following ,-107.89224199158528,-110.65461685851693,-95.7689519198556,T
The acquir,-66.28023712565827,-71.07629612890885,-59.07876222461494,T
The compan,-63.55727433863532,-59.37493450614483,-63.23307186872868,N
Airbus wil,-42.05937033298452,-42.22087998212331,-40.092149882732066,T
LLC  a voi,-137.07408287998555,-146.21558428558524,-125.10453668727531,T
Commission,-33.36187783015511,-31.395636658281962,-39.724905987444096,N
Nordea Ban,-88.25010137235,-87.5970278700755,-74.55291556994567,T
The pulp p,-50.93192760953939,-45.97464511932935,-47.644544638209105,N
Panostaja ,-23.87845168187591,-25.085121707628307,-19.34301438188852,T
10 Februar,-77.71207753277132,-84.80531662828955,-83.40332202975644,P
Nokia said,-79.456820831554,-84.00695170352158,-77.56182482533636,T
Ahlstrom  ,-78.38874667313422,-85.47827495633582,-70.82997929098755,T
Finnish co,-85.98270651363063,-98.57358879154123,-85.13841835270097,T
- Profit b,-17.886987134767924,-17.48782574368034,-19.52611263775065,N
Operating ,-36.201775221249385,-37.90514742927699,-42.82512365785511,P
We are ple,-57.56074029312315,-59.53895981341226,-52.473785086069306,T
Panostaja ,-77.06839807284938,-77.05996331447972,-69.84847436758798,T
At this st,-74.18314707033313,-75.04623707425107,-65.27170210297153,T
Yakima cre,-42.464835441092696,-44.30032152380314,-39.920299625805406,T
( ADPnews ,-67.69085447553253,-68.20894713644965,-78.26156968970537,P
The approx,-30.96151963773726,-33.695371459103356,-29.130360978388698,T
TeliaSoner,-88.08137214628736,-105.50173476017109,-95.01841209434605,P
According ,-84.37923821182544,-83.72432009111759,-82.56798019873276,T
Incap Cont,-48.794902901981885,-53.40990960335171,-42.97284793747756,T
`` Followi,-63.897384864783426,-74.04876531773886,-66.80909068354951,P
Operating ,-38.1638166097353,-37.26559102761497,-51.002161434142764,N
The total ,-28.434791493095922,-29.75517757670851,-23.661397086627204,T
Finnish hi,-66.5615921045695,-72.90134498179819,-77.07682153797622,P
The compan,-86.31781938049608,-84.44760312075479,-79.54994544282687,T
( A spokes,-49.18895830448077,-48.80047835608794,-44.95338630477711,T
The compan,-98.69255055050972,-110.47606216975903,-107.29394910061777,P
LONDON Mar,-94.31055879094494,-85.50385613558375,-95.23592479070982,N
According ,-79.9584717488356,-77.26676581408503,-75.62824187389757,T
ALEXANDRIA,-73.32698883669599,-78.24333400582107,-67.02469960145618,T
Finnish wa,-73.59429601155449,-72.39947193889753,-79.71974923697503,N
In the sec,-35.17432064177777,-37.44320720083001,-44.48701244358195,P
The trucks,-96.06238254162672,-97.75898557640078,-93.61146304841982,T
Electronic,-82.41699164345043,-85.22839748789387,-78.87910074461882,T
The order ,-109.37249764014696,-114.0547618217792,-104.91683434796381,T
shock phas,-60.620970877216074,-65.71309307926873,-55.870496708196555,T
The broad-,-42.297781356429525,-41.20927907044483,-40.667514027635626,T
Due to rap,-96.10856751261319,-102.31680024737118,-103.1936846429773,P
Arto Ryymi,-67.77307191516302,-68.04384904922945,-64.29495859572924,T
Rapala sai,-49.31772311337589,-54.85743298297067,-53.4208289122492,P
The value ,-13.832693259661857,-16.089609555362625,-11.618684620130985,T
The Finnis,-62.61506548515182,-65.28764028080053,-67.92144129505981,P
All are we,-10.487294922083873,-10.762774149893355,-9.108908204603251,T
Microsoft ,-76.47637406177815,-74.06566800076467,-71.7898386156262,T
A total 30,-64.74201083389842,-67.6520526951158,-67.49579246777624,P
The value ,-20.905192264173976,-21.096137661064034,-17.297904514894462,T
Commenting,-74.62101855517484,-76.88913550497031,-68.92880546038464,T
London 's ,-46.506997218767076,-51.04554715066141,-48.83150645240627,P
The compan,-44.53214488534084,-49.17517180552935,-45.36458866327542,P
The new ch,-40.97602551644721,-42.2208799821233,-36.1202868769479,T
Deliveries,-50.62666770582365,-55.208226473125926,-46.719395057062734,T
In 2009  K,-39.08167313222798,-40.93580036876368,-36.473739612215695,T
Operating ,-45.295258149880866,-42.0438604813354,-57.925947530197426,N
An EU law ,-36.036693452971086,-33.69537145910335,-31.74124743103726,T
According ,-24.76533012483909,-26.419012665317208,-24.151216351383805,T
ADP News -,-99.60380490428214,-99.4364038352847,-104.02612423566195,N
Operating ,-24.866970529414505,-28.078257285469853,-34.823604674517696,P
Okmetic ex,-30.884244530730374,-30.52054592131056,-31.953006609151142,N
Country : ,-103.67202447822218,-107.73978133202756,-95.36345255997253,T
The govern,-62.39779350747885,-65.55300766392163,-59.91185647280986,T
Cash flow ,-49.29288529260116,-47.934770351040704,-59.61852538971965,N
ALEXANDRIA,-90.62491125504023,-94.33451935946596,-82.59214932976985,T
Increase i,-85.7923660991956,-88.47711555328569,-74.29661265756279,T
ABB Deutsc,-64.14950228959088,-73.20638140340745,-66.99988654817659,P
Finnish fi,-78.25105021709125,-83.69041051835997,-92.03876868435678,P
Operating ,-45.23645803626627,-42.89295419080323,-47.60828428393893,N
Net profit,-40.69323528259675,-37.13925242993956,-44.04528535782569,N
M-real 's ,-34.13837309804104,-38.326096006319915,-38.610210804794114,P
Pretax los,-38.97151688495793,-37.27039686587012,-52.8331416165241,N
Elcoteq 's,-95.96760695482143,-106.8234906001534,-87.25554826115405,T
The order ,-84.72754490609366,-85.36192888051839,-78.23068945790027,T
